week_number,day_of_week_name,pickup_neighborhood,demand,est_real_demand,predicted_demand
8,Sunday,Midtown-Midtown South,26.366666666666667,46305.403666666665,43732.96894110659
8,Sunday,Morningside Heights,6.0,10537.26,9442.985141614969
8,Sunday,Murray Hill-Kips Bay,18.5,32489.885000000002,26563.03745274354
8,Sunday,North Corona,1.0,1756.21,2262.44209988874
8,Sunday,North Side-South Side,4.0,7024.84,6840.547129255897
8,Sunday,Old Astoria,2.0,3512.42,2716.6073499084346
8,Sunday,Park Slope-Gowanus,2.0,3512.42,3328.9907804116774
8,Sunday,Queensbridge-Ravenswood-Long Island City,1.0,1756.21,3227.0754458369097
8,Sunday,SoHo-TriBeCa-Civic Center-Little Italy,15.5,27221.255,27715.42979793082
8,Sunday,Stuyvesant Town-Cooper Village,3.0,5268.63,4996.908371662078
8,Sunday,Sunset Park West,1.0,1756.21,2423.07823813645
8,Sunday,Turtle Bay-East Midtown,20.333333333333332,35709.60333333333,28790.126783291173
8,Sunday,Upper East Side-Carnegie Hill,23.5,41270.935,26718.22171166577
8,Sunday,Upper West Side,15.5,27221.255,26225.45128763828
8,Sunday,Washington Heights North,1.0,1756.21,2336.317256329546
8,Sunday,West Village,17.666666666666668,31026.37666666667,32120.195819530047
8,Sunday,Yorkville,10.0,17562.1,20188.031242647907
8,Sunday,park-cemetery-etc-Manhattan,2.0,3512.42,10249.442223670394
8,Thursday,Airport,7.0,12293.470000000001,20272.187339166325
8,Thursday,Battery Park City-Lower Manhattan,14.833333333333334,26050.448333333334,18249.89619873092
8,Thursday,Brooklyn Heights-Cobble Hill,2.0,3512.42,2673.398332580649
8,Thursday,Bushwick South,1.0,1756.21,1914.1836066985256
8,Thursday,Carroll Gardens-Columbia Street-Red Hook,2.0,3512.42,3036.856391939055
8,Thursday,Central Harlem North-Polo Grounds,1.0,1756.21,2048.576903040781
8,Thursday,Central Harlem South,1.0,1756.21,3438.6984414582216
8,Thursday,Chinatown,8.0,14049.68,13655.56847217336
8,Thursday,Clinton,15.833333333333334,27806.658333333336,25050.815881945688
8,Thursday,Clinton Hill,1.0,1756.21,2233.5779709178205
8,Thursday,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2.0,3512.42,3431.8192408996547
8,Thursday,East Harlem South,5.0,8781.05,6375.607914504701
8,Thursday,East Village,12.5,21952.625,21038.34842146057
8,Thursday,Forest Hills,1.0,1756.21,1973.5490038650105
8,Thursday,Fort Greene,3.0,5268.63,2504.707451505977
8,Thursday,Gramercy,9.0,15805.89,19332.49685163496
8,Thursday,Hamilton Heights,1.0,1756.21,2105.5056852923467
8,Thursday,Hudson Yards-Chelsea-Flatiron-Union Square,22.25,39075.6725,36942.71372060109
8,Thursday,Hunters Point-Sunnyside-West Maspeth,1.0,1756.21,3507.107198044327
8,Thursday,Jackson Heights,1.0,1756.21,2314.810769307236
8,Thursday,Lenox Hill-Roosevelt Island,17.0,29855.57,24340.703889076856
8,Thursday,Lincoln Square,18.0,31611.78,23761.247294153083
8,Thursday,Lower East Side,2.0,3512.42,5177.327174487324
8,Thursday,Manhattanville,3.0,5268.63,2369.6784594380733
8,Thursday,Midtown-Midtown South,27.75,48734.8275,47199.98291254333
8,Thursday,Morningside Heights,5.0,8781.05,9698.29118201662
8,Thursday,Murray Hill-Kips Bay,13.0,22830.73,28223.26610984844
8,Thursday,North Side-South Side,2.0,3512.42,4424.469537741704
8,Thursday,Old Astoria,1.0,1756.21,2053.5163327336227
8,Thursday,Queensbridge-Ravenswood-Long Island City,1.0,1756.21,2890.7882940718523
8,Thursday,Richmond Hill,1.0,1756.21,2000.2350628915
8,Thursday,SoHo-TriBeCa-Civic Center-Little Italy,15.0,26343.15,27973.46178574642
8,Thursday,Stuyvesant Town-Cooper Village,3.0,5268.63,3975.479438328159
8,Thursday,Turtle Bay-East Midtown,16.53333333333333,29036.00533333333,31091.20770441096
8,Thursday,Upper East Side-Carnegie Hill,17.4,30558.053999999996,30452.18149845645
8,Thursday,Upper West Side,14.5,25465.045000000002,26874.009074843285
8,Thursday,West Concourse,1.0,1756.21,1871.232319637812
8,Thursday,West Village,20.0,35124.2,32211.92816222616
8,Thursday,Woodside,1.0,1756.21,1951.527256716953
8,Thursday,Yorkville,7.0,12293.470000000001,20922.32753542147
8,Thursday,park-cemetery-etc-Manhattan,7.0,12293.470000000001,10875.749466078629
8,Tuesday,Airport,13.0,22830.73,21255.59832726384
8,Tuesday,Astoria,1.0,1756.21,2815.861027227722
8,Tuesday,Baisley Park,1.0,1756.21,1886.6549468002504
8,Tuesday,Battery Park City-Lower Manhattan,12.0,21074.52,17378.975369313288
8,Tuesday,Bensonhurst West,1.0,1756.21,1977.62954055671
8,Tuesday,Carroll Gardens-Columbia Street-Red Hook,3.0,5268.63,2867.4606446869807
8,Tuesday,Chinatown,4.0,7024.84,11092.924227143954
8,Tuesday,Clinton,15.0,26343.15,24896.818791966096
8,Tuesday,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2.0,3512.42,3315.395557158396
8,Tuesday,East Harlem North,1.0,1756.21,3204.373613464484
8,Tuesday,East Harlem South,3.0,5268.63,5779.415644916153
8,Tuesday,East Village,14.0,24586.940000000002,19860.58920635192
8,Tuesday,Flatlands,1.0,1756.21,1999.079871386382
8,Tuesday,Gramercy,13.0,22830.73,18174.759327315187
8,Tuesday,Hudson Yards-Chelsea-Flatiron-Union Square,19.8,34772.958,35090.635110872994
8,Tuesday,Jackson Heights,1.0,1756.21,2349.902322694982
8,Tuesday,Kew Gardens Hills,1.0,1756.21,1876.3705922654576
8,Tuesday,Lenox Hill-Roosevelt Island,12.0,21074.52,23844.576682426825
8,Tuesday,Lincoln Square,9.333333333333334,16391.293333333335,23028.786000876844
8,Tuesday,Lower East Side,3.0,5268.63,5042.823827274126
8,Tuesday,Midtown-Midtown South,31.4,55144.994,47090.49702443938
8,Tuesday,Morningside Heights,6.0,10537.26,9520.365988425105
8,Tuesday,Murray Hill-Kips Bay,13.0,22830.73,26496.976317612
8,Tuesday,North Side-South Side,2.0,3512.42,3857.7356695374633
8,Tuesday,Park Slope-Gowanus,1.0,1756.21,2148.3576446696893
8,Tuesday,Pomonok-Flushing Heights-Hillcrest,1.0,1756.21,1993.4032415739075
8,Tuesday,Queensbridge-Ravenswood-Long Island City,2.0,3512.42,2765.9463219796203
8,Tuesday,SoHo-TriBeCa-Civic Center-Little Italy,21.833333333333332,38343.918333333335,27595.241615683342
8,Tuesday,Springfield Gardens South-Brookville,1.0,1756.21,1945.0184331051405
8,Tuesday,Stuyvesant Town-Cooper Village,1.0,1756.21,3461.776526872183
8,Tuesday,Turtle Bay-East Midtown,16.1,28274.981000000003,30718.28375961837
8,Tuesday,Upper East Side-Carnegie Hill,13.666666666666666,24001.536666666667,29852.41166993593
8,Tuesday,Upper West Side,14.166666666666668,24879.64166666667,25586.24482921389
8,Tuesday,West Village,18.333333333333332,32197.18333333333,29855.811511153268
8,Tuesday,Yorkville,14.0,24586.940000000002,19150.09918996403
8,Tuesday,park-cemetery-etc-Manhattan,4.0,7024.84,11504.305643531592
8,Wednesday,Airport,16.5,28977.465,21142.684032293844
8,Wednesday,Battery Park City-Lower Manhattan,13.0,22830.73,18176.36875962622
8,Wednesday,Bedford,1.0,1756.21,2019.238316222414
8,Wednesday,Brooklyn Heights-Cobble Hill,1.0,1756.21,2935.723463052179
8,Wednesday,Carroll Gardens-Columbia Street-Red Hook,2.0,3512.42,3350.3720278331807
8,Wednesday,Central Harlem North-Polo Grounds,1.0,1756.21,2181.4054595104226
8,Wednesday,Chinatown,7.0,12293.470000000001,13587.118774087823
8,Wednesday,Clinton,16.0,28099.36,25248.87413446393
8,Wednesday,Crown Heights North,1.0,1756.21,2082.795513049081
8,Wednesday,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1.0,1756.21,3762.859205622709
8,Wednesday,East Harlem North,3.0,5268.63,3750.647666229688
8,Wednesday,East Harlem South,5.0,8781.05,6410.711541755905
8,Wednesday,East Village,12.5,21952.625,20281.37063445688
8,Wednesday,Gramercy,10.0,17562.1,18717.60128494564
8,Wednesday,Greenpoint,1.0,1756.21,2136.966611032119
8,Wednesday,Hudson Yards-Chelsea-Flatiron-Union Square,23.933333333333334,42031.95933333333,35838.26029494834
8,Wednesday,Hunters Point-Sunnyside-West Maspeth,2.0,3512.42,3724.319414934498
8,Wednesday,Lenox Hill-Roosevelt Island,18.166666666666668,31904.48166666667,23949.809471029665
8,Wednesday,Lincoln Square,10.0,17562.1,23323.783032396517
8,Wednesday,Lower East Side,4.0,7024.84,4880.191462955022
8,Wednesday,Maspeth,1.0,1756.21,2013.834073134977
8,Wednesday,Midtown-Midtown South,28.133333333333333,49408.041333333334,47080.73973150052
8,Wednesday,Morningside Heights,6.0,10537.26,9903.946701649573
8,Wednesday,Murray Hill-Kips Bay,18.166666666666668,31904.48166666667,26772.7203984847
8,Wednesday,North Side-South Side,1.0,1756.21,4209.214980307988
8,Wednesday,Old Astoria,1.0,1756.21,2201.9887476312724
8,Wednesday,Park Slope-Gowanus,1.0,1756.21,2386.578417362008
8,Wednesday,SoHo-TriBeCa-Civic Center-Little Italy,12.333333333333334,21659.923333333336,27116.968361130675
8,Wednesday,South Jamaica,1.0,1756.21,2032.8622931644209
8,Wednesday,St. Albans,1.0,1756.21,2037.7372838837196
8,Wednesday,Stuyvesant Town-Cooper Village,3.0,5268.63,3713.996127603983
8,Wednesday,Turtle Bay-East Midtown,14.083333333333334,24733.290833333336,30919.681233360192
8,Wednesday,Upper East Side-Carnegie Hill,10.25,18001.1525,29381.220580838028
8,Wednesday,Upper West Side,15.5,27221.255,26654.86347106353
8,Wednesday,West Village,14.75,25904.0975,31001.42926463424
8,Wednesday,Yorkville,11.0,19318.31,20413.94847811598
8,Wednesday,park-cemetery-etc-Manhattan,9.0,15805.89,11292.148184844837
9,Friday,Airport,12.5,21952.625,20222.13794965495
9,Friday,Battery Park City-Lower Manhattan,10.5,18440.205,18390.125221113158
9,Friday,Brooklyn Heights-Cobble Hill,2.0,3512.42,3326.4827755859314
9,Friday,Central Harlem North-Polo Grounds,1.0,1756.21,2385.8662793180893
9,Friday,Chinatown,10.0,17562.1,14968.63368847714
9,Friday,Clinton,18.0,31611.78,26081.04539034857
9,Friday,East Harlem North,2.0,3512.42,4072.005252815287
9,Friday,East Harlem South,5.0,8781.05,6477.184563169126
9,Friday,East New York,1.0,1756.21,2212.030302593942
9,Friday,East Village,11.25,19757.3625,22073.917382254396
9,Friday,Elmhurst-Maspeth,3.0,5268.63,3408.5591341061486
9,Friday,Forest Hills,1.0,1756.21,2238.150211414669
9,Friday,Gramercy,13.5,23708.835,20700.111617828752
9,Friday,Greenpoint,1.0,1756.21,2606.8696228747613
9,Friday,Hudson Yards-Chelsea-Flatiron-Union Square,22.0,38636.62,36816.36129526678
9,Friday,Hunters Point-Sunnyside-West Maspeth,4.0,7024.84,4363.564409417826
9,Friday,Lenox Hill-Roosevelt Island,12.0,21074.52,24726.602712162472
9,Friday,Lincoln Square,13.833333333333334,24294.238333333335,23948.658327382287
9,Friday,Lower East Side,2.0,3512.42,5552.299391156096
9,Friday,Manhattanville,1.0,1756.21,2465.603586850216
9,Friday,Midtown-Midtown South,24.533333333333335,43085.685333333335,45706.21006330828
9,Friday,Morningside Heights,9.0,15805.89,10956.796311202705
9,Friday,Murray Hill-Kips Bay,19.75,34685.1475,27827.223818081664
9,Friday,North Side-South Side,2.0,3512.42,5026.542940597751
9,Friday,Old Astoria,1.0,1756.21,2430.659989679035
9,Friday,Park Slope-Gowanus,1.0,1756.21,2906.3868824657734
9,Friday,SoHo-TriBeCa-Civic Center-Little Italy,12.333333333333334,21659.923333333336,28168.5332886101
9,Friday,Turtle Bay-East Midtown,15.5,27221.255,29907.09412475529
9,Friday,Upper East Side-Carnegie Hill,20.666666666666668,36295.00666666667,29162.24747060891
9,Friday,Upper West Side,15.5,27221.255,26753.138847105085
9,Friday,Washington Heights South,2.0,3512.42,2408.2231906987254
9,Friday,West Village,14.383333333333333,25260.153833333334,32091.501566903175
9,Friday,Yorkville,12.333333333333334,21659.923333333336,22364.08074058695
9,Friday,park-cemetery-etc-Manhattan,5.0,8781.05,11364.42098880028
9,Monday,Airport,13.0,22830.73,21260.706294948417
9,Monday,Astoria,1.0,1756.21,2762.62290458235
9,Monday,Battery Park City-Lower Manhattan,8.0,14049.68,15792.861921193691
9,Monday,Bay Ridge,1.0,1756.21,1736.2555760457606
9,Monday,Brooklyn Heights-Cobble Hill,2.0,3512.42,2557.75985452983
9,Monday,Bushwick North,1.0,1756.21,1896.836074004683
9,Monday,Central Harlem South,3.0,5268.63,3192.790744969091
9,Monday,Chinatown,4.0,7024.84,9825.30236517742
9,Monday,Clinton,11.0,19318.31,22404.42258648376
9,Monday,East Flushing,1.0,1756.21,1898.0014913987573
9,Monday,East Harlem South,2.0,3512.42,5495.003090064876
9,Monday,East Village,9.0,15805.89,17240.07295907613
9,Monday,East Williamsburg,1.0,1756.21,2063.5059796602754
9,Monday,Elmhurst,1.0,1756.21,1715.046240029544
9,Monday,Gramercy,6.0,10537.26,17068.06855524203
9,Monday,Greenpoint,1.0,1756.21,1855.2582459197656
9,Monday,Hudson Yards-Chelsea-Flatiron-Union Square,17.383333333333333,30528.783833333335,31437.93305559976
9,Monday,Hunters Point-Sunnyside-West Maspeth,1.0,1756.21,3479.173772386259
9,Monday,Jackson Heights,1.0,1756.21,2059.1931139102
9,Monday,Lenox Hill-Roosevelt Island,12.333333333333334,21659.923333333336,21593.55145984302
9,Monday,Lincoln Square,11.0,19318.31,20942.92037269191
9,Monday,Lower East Side,3.0,5268.63,4300.25013926414
9,Monday,Midtown-Midtown South,24.4,42851.524,44134.77518584272
9,Monday,Morningside Heights,4.0,7024.84,8923.984509514434
9,Monday,Murray Hill-Kips Bay,12.0,21074.52,22935.398258851063
9,Monday,North Side-South Side,1.0,1756.21,3772.28112931716
9,Monday,Old Astoria,1.0,1756.21,1954.2800609502517
9,Monday,Park Slope-Gowanus,2.0,3512.42,2146.706054445812
9,Monday,SoHo-TriBeCa-Civic Center-Little Italy,11.0,19318.31,24319.87594234737
9,Monday,Stuyvesant Town-Cooper Village,2.0,3512.42,3382.185861445233
9,Monday,Turtle Bay-East Midtown,14.75,25904.0975,27526.363242288437
9,Monday,Upper East Side-Carnegie Hill,15.0,26343.15,26580.73466312456
9,Monday,Upper West Side,14.0,24586.940000000002,23009.80944036611
9,Monday,Washington Heights North,1.0,1756.21,1678.2668591128745
9,Monday,West Village,23.333333333333332,40978.23333333333,28859.692238328786
9,Monday,Woodside,1.0,1756.21,1700.6736661957202
9,Monday,Yorkville,11.5,20196.415,17778.103565348447
9,Monday,park-cemetery-etc-Brooklyn,1.0,1756.21,1734.8868693511824
9,Monday,park-cemetery-etc-Manhattan,5.5,9659.155,8735.82758635832
9,Saturday,Airport,7.0,12293.470000000001,18171.11930999768
9,Saturday,Astoria,5.0,8781.05,3786.295037125561
9,Saturday,Battery Park City-Lower Manhattan,10.0,17562.1,17984.629361275634
9,Saturday,Brooklyn Heights-Cobble Hill,2.0,3512.42,3417.793905460551
9,Saturday,Bushwick North,1.0,1756.21,2744.183435017689
9,Saturday,Carroll Gardens-Columbia Street-Red Hook,1.0,1756.21,3380.035931161675
9,Saturday,Central Harlem North-Polo Grounds,1.0,1756.21,2417.4006261455565
9,Saturday,Central Harlem South,3.0,5268.63,4617.409176112145
9,Saturday,Chinatown,14.25,25025.9925,17619.8408896176
9,Saturday,Clinton,15.0,26343.15,26540.77373400382
9,Saturday,Crown Heights North,1.0,1756.21,2132.774399869243
9,Saturday,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3.0,5268.63,4334.401684246903
9,Saturday,East Harlem North,4.0,7024.84,4123.025154541082
9,Saturday,East Harlem South,4.0,7024.84,6095.068300422255
9,Saturday,East Village,16.53333333333333,29036.00533333333,24187.990534919263
9,Saturday,East Williamsburg,2.0,3512.42,3144.7356132139225
9,Saturday,Flushing,1.0,1756.21,2200.4808336035608
9,Saturday,Fort Greene,2.0,3512.42,2726.771079192292
9,Saturday,Gramercy,10.5,18440.205,21288.229415913876
9,Saturday,Greenpoint,3.0,5268.63,3123.076274435577
9,Saturday,Hudson Yards-Chelsea-Flatiron-Union Square,23.333333333333332,40978.23333333333,35706.50581856168
9,Saturday,Hunters Point-Sunnyside-West Maspeth,4.0,7024.84,5019.91945675262
9,Saturday,Jackson Heights,1.0,1756.21,2647.222449287711
9,Saturday,Lenox Hill-Roosevelt Island,11.25,19757.3625,23691.406745562548
9,Saturday,Lincoln Square,13.0,22830.73,23396.490824722023
9,Saturday,Lower East Side,4.0,7024.84,7739.4938614635375
9,Saturday,Manhattanville,1.0,1756.21,2476.9357027136552
9,Saturday,Midtown-Midtown South,20.366666666666667,35768.14366666667,43737.14322533907
9,Saturday,Morningside Heights,8.0,14049.68,10228.28989278466
9,Saturday,Morrisania-Melrose,1.0,1756.21,2136.8771320435235
9,Saturday,Murray Hill-Kips Bay,12.0,21074.52,27248.29657385505
9,Saturday,North Side-South Side,3.0,5268.63,6874.94726982362
9,Saturday,Park Slope-Gowanus,3.0,5268.63,3461.188892975249
9,Saturday,Rego Park,1.0,1756.21,2212.190283744845
9,Saturday,SoHo-TriBeCa-Civic Center-Little Italy,23.0,40392.83,27662.060631446577
9,Saturday,Steinway,4.0,7024.84,3021.197316631969
9,Saturday,Stuyvesant Town-Cooper Village,3.0,5268.63,5078.089806353698
9,Saturday,Turtle Bay-East Midtown,16.5,28977.465,28709.000523957973
9,Saturday,Upper East Side-Carnegie Hill,13.533333333333333,23767.375333333333,27831.653116317702
9,Saturday,Upper West Side,14.9,26167.529000000002,26992.257540227656
9,Saturday,Washington Heights North,1.0,1756.21,2121.6109856265043
9,Saturday,West Village,15.166666666666666,26635.851666666666,32069.211720321626
9,Saturday,Woodside,1.0,1756.21,2408.523378753705
9,Saturday,Yorkville,15.5,27221.255,22364.405155500404
9,Saturday,park-cemetery-etc-Manhattan,6.0,10537.26,11231.260036180573
9,Sunday,Airport,13.0,22830.73,19865.539391339014
9,Sunday,Battery Park City-Lower Manhattan,8.0,14049.68,15849.783620529037
9,Sunday,Brooklyn Heights-Cobble Hill,2.0,3512.42,3236.0521352309665
9,Sunday,Carroll Gardens-Columbia Street-Red Hook,1.0,1756.21,3220.12303526722
9,Sunday,Central Harlem North-Polo Grounds,2.0,3512.42,2306.8305692338304
9,Sunday,Central Harlem South,1.0,1756.21,3880.4289365013433
9,Sunday,Chinatown,4.0,7024.84,15506.05507957337
9,Sunday,Clinton,15.0,26343.15,24940.82496267496
9,Sunday,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2.0,3512.42,4167.868489421847
9,Sunday,East Harlem North,3.0,5268.63,3700.6897846319375
9,Sunday,East Harlem South,3.0,5268.63,5866.757121038188
9,Sunday,East Village,5.5,9659.155,23092.15509728913
9,Sunday,East Williamsburg,3.0,5268.63,2703.036832874335
9,Sunday,Flatlands,1.0,1756.21,2177.932435748444
9,Sunday,Fort Greene,1.0,1756.21,2528.496671220505
9,Sunday,Gramercy,11.0,19318.31,18935.19388486507
9,Sunday,Greenpoint,1.0,1756.21,2786.7543095089954
9,Sunday,Hamilton Heights,1.0,1756.21,2312.8686783287008
9,Sunday,Hudson Yards-Chelsea-Flatiron-Union Square,17.416666666666668,30587.32416666667,33669.39931381483
9,Sunday,Hunters Point-Sunnyside-West Maspeth,4.0,7024.84,4315.669865205202
9,Sunday,Hunts Point,1.0,1756.21,2079.7244373886474
9,Sunday,Jackson Heights,3.0,5268.63,2459.837615939518
9,Sunday,Lenox Hill-Roosevelt Island,14.0,24586.940000000002,22159.378790125826
9,Sunday,Lincoln Square,10.5,18440.205,21305.500492282717
9,Sunday,Lower East Side,2.0,3512.42,6381.153906277901
9,Sunday,Manhattanville,1.0,1756.21,2357.9311535231955
9,Sunday,Midtown-Midtown South,20.783333333333335,36499.897833333336,42541.46057167841
9,Sunday,Morningside Heights,4.0,7024.84,9381.317439362949
9,Sunday,Murray Hill-Kips Bay,17.0,29855.57,25832.303662209142
9,Sunday,North Side-South Side,7.5,13171.575,6672.274401061649
9,Sunday,Old Astoria,1.0,1756.21,2325.443842858025
9,Sunday,Park Slope-Gowanus,1.0,1756.21,3004.155539128236
9,Sunday,Prospect Heights,2.0,3512.42,2411.706960601235
9,Sunday,Queensbridge-Ravenswood-Long Island City,2.0,3512.42,2854.3929263027057
9,Sunday,SoHo-TriBeCa-Civic Center-Little Italy,20.833333333333332,36587.70833333333,26910.933603123325
9,Sunday,Stuyvesant Town-Cooper Village,2.0,3512.42,4603.901380113921
9,Sunday,Turtle Bay-East Midtown,14.0,24586.940000000002,27304.31905640529
9,Sunday,Upper East Side-Carnegie Hill,12.833333333333334,22538.028333333335,25412.51387841313
9,Sunday,Upper West Side,16.333333333333332,28684.763333333332,25400.88486242716
9,Sunday,Washington Heights South,1.0,1756.21,2415.312164248994
9,Sunday,West Village,16.333333333333332,28684.763333333332,30863.84300854157
9,Sunday,Woodhaven,1.0,1756.21,2129.929559236577
9,Sunday,Woodside,1.0,1756.21,2268.3003949181425
9,Sunday,Yorkville,12.0,21074.52,19697.43093044213
9,Sunday,park-cemetery-etc-Manhattan,6.0,10537.26,9807.41679134486
9,Thursday,Airport,9.0,15805.89,20372.211371480724
9,Thursday,Battery Park City-Lower Manhattan,10.5,18440.205,18212.82021945849
