week_number,day_of_week_name,pickup_neighborhood,demand,est_real_demand,drivers_needed,drivers_needed_pred
44,Wednesday,Hudson Yards-Chelsea-Flatiron-Union Square,19.1,33543.611000000004,3077,3179.945386269302
44,Wednesday,Hunters Point-Sunnyside-West Maspeth,1.0,1756.21,161,288.0935040610709
44,Wednesday,Hunts Point,1.0,1756.21,161,136.80263492523628
44,Wednesday,Jackson Heights,1.0,1756.21,161,148.12727533474364
44,Wednesday,Lenox Hill-Roosevelt Island,9.0,15805.89,1450,1971.7457436719835
44,Wednesday,Lincoln Square,11.0,19318.31,1772,2046.136907487084
44,Wednesday,Lower East Side,1.0,1756.21,161,303.5709601852047
44,Wednesday,Midtown-Midtown South,23.25,40831.8825,3746,4219.962681502593
44,Wednesday,Morningside Heights,4.0,7024.84,644,664.5792526750271
44,Wednesday,Murray Hill-Kips Bay,13.5,23708.835,2175,2143.6064220444
44,Wednesday,North Side-South Side,2.0,3512.42,322,282.96841051191
44,Wednesday,Park Slope-Gowanus,2.0,3512.42,322,152.18458574493152
44,Wednesday,Prospect Lefferts Gardens-Wingate,1.0,1756.21,161,138.81063642496147
44,Wednesday,Queensbridge-Ravenswood-Long Island City,1.0,1756.21,161,189.44007994846967
44,Wednesday,SoHo-TriBeCa-Civic Center-Little Italy,15.5,27221.255,2497,2433.8513602411813
44,Wednesday,Stuyvesant Town-Cooper Village,1.0,1756.21,161,224.0208847186705
44,Wednesday,Turtle Bay-East Midtown,16.35,28714.0335,2634,2809.610513393485
44,Wednesday,Upper East Side-Carnegie Hill,16.066666666666666,28216.440666666665,2589,2707.636161860826
44,Wednesday,Upper West Side,14.833333333333334,26050.448333333334,2390,2257.5172784952542
44,Wednesday,West Village,13.166666666666666,23123.431666666667,2121,2651.726397532321
44,Wednesday,Yorkville,11.833333333333334,20781.818333333336,1907,1639.6773337698453
44,Wednesday,park-cemetery-etc-Brooklyn,1.0,1756.21,161,136.97056904409322
44,Wednesday,park-cemetery-etc-Manhattan,1.0,1756.21,161,975.8915644928946
45,Friday,Airport,12.0,21074.52,1933,1914.2849810690925
45,Friday,Battery Park City-Lower Manhattan,9.0,15805.89,1450,1619.2500422434862
45,Friday,Belmont,1.0,1756.21,161,186.21596107722945
45,Friday,Brooklyn Heights-Cobble Hill,2.0,3512.42,322,282.1945900730709
45,Friday,Bushwick South,1.0,1756.21,161,158.40070510696003
45,Friday,Carroll Gardens-Columbia Street-Red Hook,1.0,1756.21,161,260.6397790035206
45,Friday,Central Harlem South,2.0,3512.42,322,289.4953140841098
45,Friday,Chinatown,2.0,3512.42,322,1124.7868641538596
45,Friday,Clinton,17.5,30733.675,2820,2341.369457094646
45,Friday,East Village,9.833333333333334,17269.398333333334,1584,1909.5195489072296
45,Friday,East Williamsburg,1.0,1756.21,161,178.98422039026798
45,Friday,Gramercy,9.0,15805.89,1450,1684.9912704588266
45,Friday,Hudson Yards-Chelsea-Flatiron-Union Square,20.083333333333332,35270.550833333335,3236,3378.5696333993483
45,Friday,Hunters Point-Sunnyside-West Maspeth,2.0,3512.42,322,347.9777141767574
45,Friday,Jackson Heights,2.0,3512.42,322,204.0279941618789
45,Friday,Lenox Hill-Roosevelt Island,18.5,32489.885000000002,2981,2208.16854264844
45,Friday,Lincoln Square,10.333333333333334,18147.503333333334,1665,2168.244533144339
45,Friday,Lower East Side,3.0,5268.63,483,417.6410137500975
45,Friday,Manhattanville,1.0,1756.21,161,196.4293629911767
45,Friday,Midtown-Midtown South,24.05,42236.8505,3875,4191.603042011239
45,Friday,Morningside Heights,5.0,8781.05,806,748.7292825759301
45,Friday,Mott Haven-Port Morris,1.0,1756.21,161,191.9924578589113
45,Friday,Murray Hill-Kips Bay,13.0,22830.73,2095,2265.1726341499334
45,Friday,North Side-South Side,2.0,3512.42,322,377.81291802100407
45,Friday,Park Slope-Gowanus,1.0,1756.21,161,231.7948998328088
45,Friday,Queensbridge-Ravenswood-Long Island City,2.0,3512.42,322,239.7974184762801
45,Friday,SoHo-TriBeCa-Civic Center-Little Italy,12.333333333333334,21659.923333333336,1987,2555.322006328829
45,Friday,Stuyvesant Heights,1.0,1756.21,161,166.3520057070278
45,Friday,Stuyvesant Town-Cooper Village,1.0,1756.21,161,326.1433213606242
45,Friday,Turtle Bay-East Midtown,24.15,42412.4715,3891,2889.8791839445007
45,Friday,Upper East Side-Carnegie Hill,19.5,34246.095,3142,2764.595374013595
45,Friday,Upper West Side,13.166666666666666,23123.431666666667,2121,2296.7559925737423
45,Friday,Washington Heights North,1.0,1756.21,161,162.2922782087355
45,Friday,West Village,17.166666666666668,30148.27166666667,2766,2908.421414172743
45,Friday,Yorkville,12.0,21074.52,1933,1832.583321731263
45,Friday,park-cemetery-etc-Manhattan,8.0,14049.68,1289,1009.456683514344
45,Monday,Airport,18.333333333333332,32197.18333333333,2954,2145.74032881134
45,Monday,Battery Park City-Lower Manhattan,9.0,15805.89,1450,1445.5700745746994
45,Monday,Brooklyn Heights-Cobble Hill,2.0,3512.42,322,272.8527824903974
45,Monday,Carroll Gardens-Columbia Street-Red Hook,2.0,3512.42,322,265.8043671790435
45,Monday,Central Harlem North-Polo Grounds,1.0,1756.21,161,207.38718729240608
45,Monday,Chinatown,3.0,5268.63,483,755.2100042050424
45,Monday,Clinton,16.0,28099.36,2578,2111.8222429032194
45,Monday,Crown Heights North,1.0,1756.21,161,185.2531347710928
45,Monday,Crown Heights South,1.0,1756.21,161,179.42516430550603
45,Monday,East Harlem North,2.0,3512.42,322,289.3970577673232
45,Monday,East Harlem South,3.0,5268.63,483,504.4561733847761
45,Monday,East Village,6.0,10537.26,967,1562.0052995244455
45,Monday,Elmhurst,1.0,1756.21,161,199.25182409345143
45,Monday,Gramercy,10.0,17562.1,1611,1461.0321324262586
45,Monday,Hudson Yards-Chelsea-Flatiron-Union Square,16.333333333333332,28684.763333333332,2632,3022.2921739634057
45,Monday,Lenox Hill-Roosevelt Island,10.0,17562.1,1611,1990.0293375101885
45,Monday,Lincoln Square,10.0,17562.1,1611,1918.8005500206536
45,Monday,Lower East Side,3.0,5268.63,483,369.9713778323091
45,Monday,Midtown-Midtown South,32.083333333333336,56345.07083333334,5169,4168.685499197646
45,Monday,Morningside Heights,4.0,7024.84,644,669.4040094803275
45,Monday,Murray Hill-Kips Bay,8.0,14049.68,1289,1958.176205122975
45,Monday,North Side-South Side,2.0,3512.42,322,326.2107376087677
45,Monday,Park Slope-Gowanus,1.0,1756.21,161,222.65293134434003
45,Monday,Queensbridge-Ravenswood-Long Island City,1.0,1756.21,161,231.1966664636483
45,Monday,SoHo-TriBeCa-Civic Center-Little Italy,10.5,18440.205,1692,2281.349258812773
45,Monday,Stuyvesant Town-Cooper Village,1.0,1756.21,161,293.816309857291
45,Monday,Turtle Bay-East Midtown,17.0,29855.57,2739,2753.5539049406307
45,Monday,Upper East Side-Carnegie Hill,20.0,35124.2,3222,2603.2251148681994
45,Monday,Upper West Side,13.0,22830.73,2095,2097.422680214108
45,Monday,Washington Heights South,2.0,3512.42,322,195.07122173914144
45,Monday,West Village,19.0,33367.99,3061,2609.3733324296377
45,Monday,Yorkville,11.0,19318.31,1772,1538.9685058626203
45,Monday,park-cemetery-etc-Manhattan,5.0,8781.05,806,877.9245126043701
45,Saturday,Airport,12.5,21952.625,2014,1792.6436695873997
45,Saturday,Astoria,3.0,5268.63,483,380.4235477721784
45,Saturday,Battery Park City-Lower Manhattan,9.0,15805.89,1450,1635.9453941176002
45,Saturday,Brooklyn Heights-Cobble Hill,1.0,1756.21,161,338.4505514447394
45,Saturday,Bushwick South,1.0,1756.21,161,212.3193565422449
45,Saturday,Carroll Gardens-Columbia Street-Red Hook,2.0,3512.42,322,338.06330890624605
45,Saturday,Central Harlem South,4.0,7024.84,644,405.5050617604625
45,Saturday,Chinatown,14.0,24586.940000000002,2256,1396.1978492307771
45,Saturday,Clinton,13.166666666666666,23123.431666666667,2121,2479.683859946693
45,Saturday,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,5.0,8781.05,806,470.6981065359006
45,Saturday,East Harlem North,3.0,5268.63,483,370.6355553860508
45,Saturday,East Harlem South,6.0,10537.26,967,551.3630696556821
45,Saturday,East New York,1.0,1756.21,161,218.84715686020672
45,Saturday,East Village,16.5,28977.465,2658,2129.8949392421023
45,Saturday,East Williamsburg,1.0,1756.21,161,274.69894806724005
45,Saturday,Fort Greene,1.0,1756.21,161,241.5626326930006
45,Saturday,Gramercy,13.0,22830.73,2095,1794.263775282829
45,Saturday,Hudson Yards-Chelsea-Flatiron-Union Square,22.833333333333332,40100.128333333334,3679,3331.732614439434
45,Saturday,Hunters Point-Sunnyside-West Maspeth,1.0,1756.21,161,465.09703718185375
45,Saturday,Jackson Heights,2.0,3512.42,322,257.42261923823975
45,Saturday,Lenox Hill-Roosevelt Island,20.5,36002.305,3303,2147.6967681281726
45,Saturday,Lincoln Square,19.083333333333332,33514.340833333335,3075,2168.8102311740217
45,Saturday,Lower East Side,3.0,5268.63,483,657.721489133357
45,Saturday,Midtown-Midtown South,26.866666666666667,47183.50866666667,4329,4137.328884543702
45,Saturday,Morningside Heights,5.0,8781.05,806,751.1462543824474
45,Saturday,Mount Hope,1.0,1756.21,161,216.1262266622592
45,Saturday,Murray Hill-Kips Bay,10.833333333333334,19025.608333333334,1745,2289.9086487816444
45,Saturday,North Side-South Side,6.0,10537.26,967,606.3425763792582
45,Saturday,Ocean Hill,1.0,1756.21,161,206.3810972526072
45,Saturday,Old Astoria,1.0,1756.21,161,251.3048816702077
45,Saturday,Park Slope-Gowanus,1.0,1756.21,161,334.7713616713457
45,Saturday,Queensbridge-Ravenswood-Long Island City,1.0,1756.21,161,291.3990728551359
45,Saturday,Richmond Hill,2.0,3512.42,322,283.0672654178966
45,Saturday,SoHo-TriBeCa-Civic Center-Little Italy,21.5,37758.515,3464,2555.500705416276
45,Saturday,Stuyvesant Town-Cooper Village,1.0,1756.21,161,433.9498418893771
45,Saturday,Turtle Bay-East Midtown,20.333333333333332,35709.60333333333,3276,2831.999612110141
45,Saturday,Upper East Side-Carnegie Hill,13.5,23708.835,2175,2678.518103464053
45,Saturday,Upper West Side,14.0,24586.940000000002,2256,2415.4817179610213
45,Saturday,West Village,19.45,34158.2845,3134,2929.4500014339355
45,Saturday,Woodside,1.0,1756.21,161,230.79309326374684
45,Saturday,Yorkville,9.5,16683.995,1531,1867.644729015772
45,Saturday,park-cemetery-etc-Manhattan,7.0,12293.470000000001,1128,1070.867675240915
45,Saturday,park-cemetery-etc-Queens,1.0,1756.21,161,217.3289868102528
45,Sunday,Airport,12.5,21952.625,2014,1927.1304444798263
45,Sunday,Astoria,2.0,3512.42,322,358.95075270782803
45,Sunday,Battery Park City-Lower Manhattan,9.0,15805.89,1450,1393.3963574016784
45,Sunday,Brooklyn Heights-Cobble Hill,5.0,8781.05,806,307.5051683956452
45,Sunday,Bushwick South,1.0,1756.21,161,185.77640854512305
45,Sunday,Carroll Gardens-Columbia Street-Red Hook,1.0,1756.21,161,304.1397145860637
45,Sunday,Central Harlem North-Polo Grounds,1.0,1756.21,161,209.9663276583269
45,Sunday,Central Harlem South,3.0,5268.63,483,319.9505118039784
45,Sunday,Chinatown,8.333333333333332,14635.083333333332,1343,1204.8439806446204
45,Sunday,Clinton,12.0,21074.52,1933,2273.821059337584
45,Sunday,Crown Heights North,1.0,1756.21,161,190.1198943126292
45,Sunday,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4.0,7024.84,644,427.49697631920327
45,Sunday,East Harlem North,5.0,8781.05,806,324.69434106426905
45,Sunday,East Harlem South,3.0,5268.63,483,507.61208059474177
45,Sunday,East Village,12.0,21074.52,1933,2050.549695921967
45,Sunday,East Williamsburg,1.0,1756.21,161,211.29416251413568
45,Sunday,Elmhurst-Maspeth,1.0,1756.21,161,191.8405173092841
45,Sunday,Gramercy,12.0,21074.52,1933,1582.5220879645774
45,Sunday,Greenpoint,3.0,5268.63,483,303.1982205318942
45,Sunday,Hamilton Heights,1.0,1756.21,161,200.78173811832212
45,Sunday,Hudson Yards-Chelsea-Flatiron-Union Square,16.683333333333334,29299.436833333333,2688,3132.879287118255
45,Sunday,Hunters Point-Sunnyside-West Maspeth,3.0,5268.63,483,383.7393430555408
45,Sunday,Lenox Hill-Roosevelt Island,10.5,18440.205,1692,1935.7040046069012
45,Sunday,Lincoln Square,7.5,13171.575,1208,1916.2196205900243
45,Sunday,Lower East Side,2.0,3512.42,322,519.8106737104159
45,Sunday,Midtown-Midtown South,28.28333333333333,49671.47283333333,4557,3916.347825898424
45,Sunday,Morningside Heights,3.0,5268.63,483,699.5556902736771
45,Sunday,Murray Hill-Kips Bay,16.0,28099.36,2578,2119.9988369979
45,Sunday,North Side-South Side,6.0,10537.26,967,528.3769492428297
45,Sunday,Old Astoria,1.0,1756.21,161,209.8596714403864
45,Sunday,Park Slope-Gowanus,3.0,5268.63,483,273.33078293933465
45,Sunday,Pomonok-Flushing Heights-Hillcrest,1.0,1756.21,161,184.4903490172102
45,Sunday,Prospect Heights,1.0,1756.21,161,196.9974098405515
45,Sunday,SoHo-TriBeCa-Civic Center-Little Italy,18.0,31611.78,2900,2493.4738076854437
45,Sunday,Stuyvesant Town-Cooper Village,1.0,1756.21,161,372.376409371831
45,Sunday,Turtle Bay-East Midtown,19.0,33367.99,3061,2642.1452338270237
45,Sunday,Upper East Side-Carnegie Hill,12.0,21074.52,1933,2408.840183753439
45,Sunday,Upper West Side,14.5,25465.045000000002,2336,2233.46072459178
45,Sunday,Washington Heights South,1.0,1756.21,161,219.8937790923096
45,Sunday,West Village,16.666666666666668,29270.166666666668,2685,2796.43712498878
45,Sunday,Williamsburg,1.0,1756.21,161,195.6661363629681
45,Sunday,Woodside,1.0,1756.21,161,197.98003883072116
45,Sunday,Yorkville,11.0,19318.31,1772,1632.2348969102286
45,Sunday,park-cemetery-etc-Manhattan,4.0,7024.84,644,922.8807737986456
45,Thursday,Airport,11.5,20196.415,1853,1952.182507620421
45,Thursday,Battery Park City-Lower Manhattan,10.5,18440.205,1692,1582.1749653265117
45,Thursday,Brooklyn Heights-Cobble Hill,2.0,3512.42,322,245.358972014049
45,Thursday,Central Harlem South,1.0,1756.21,161,259.2662795909106
45,Thursday,Chinatown,2.0,3512.42,322,964.4878194497978
45,Thursday,Clinton,16.333333333333332,28684.763333333332,2632,2267.794007429391
45,Thursday,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1.0,1756.21,161,342.7221360384367
45,Thursday,East Harlem South,4.0,7024.84,644,542.0783204869359
45,Thursday,East Village,9.0,15805.89,1450,1767.8658603869671
45,Thursday,Forest Hills,1.0,1756.21,161,177.0892122163634
45,Thursday,Gramercy,9.0,15805.89,1450,1598.7943793294985
45,Thursday,Greenpoint,2.0,3512.42,322,230.828426873506
45,Thursday,Hudson Yards-Chelsea-Flatiron-Union Square,24.5,43027.145000000004,3947,3322.9182172475203
45,Thursday,Hunters Point-Sunnyside-West Maspeth,3.0,5268.63,483,327.3139441227577
45,Thursday,Lenox Hill-Roosevelt Island,15.0,26343.15,2417,2076.2561618022
45,Thursday,Lincoln Square,11.0,19318.31,1772,2103.075505029722
45,Thursday,Lower East Side,3.0,5268.63,483,399.0308396314539
45,Thursday,Manhattanville,1.0,1756.21,161,187.6923340186781
45,Thursday,Midtown-Midtown South,28.2,49525.122,4544,4258.424765849424
45,Thursday,Morningside Heights,4.0,7024.84,644,722.6496668331229
45,Thursday,Murray Hill-Kips Bay,15.5,27221.255,2497,2345.9475556600933
45,Thursday,North Side-South Side,1.0,1756.21,161,365.0841433604557
45,Thursday,Park Slope-Gowanus,1.0,1756.21,161,205.1997832405304
45,Thursday,Prospect Heights,1.0,1756.21,161,163.97347742538193
45,Thursday,Queensbridge-Ravenswood-Long Island City,2.0,3512.42,322,237.40073334724883
45,Thursday,SoHo-TriBeCa-Civic Center-Little Italy,13.333333333333334,23416.133333333335,2148,2535.224577038616
45,Thursday,Stuyvesant Town-Cooper Village,1.0,1756.21,161,304.39630321979337
45,Thursday,Turtle Bay-East Midtown,16.416666666666668,28831.11416666667,2645,2975.64159409624
45,Thursday,Upper East Side-Carnegie Hill,17.833333333333332,31319.07833333333,2873,2837.351876942429
45,Thursday,Upper West Side,14.333333333333334,25172.343333333334,2309,2332.95543634619
45,Thursday,Washington Heights South,1.0,1756.21,161,183.7966083688589
45,Thursday,West Village,15.916666666666666,27953.009166666667,2564,2831.665854267511
45,Thursday,Yorkville,8.0,14049.68,1289,1757.9578896520006
45,Thursday,park-cemetery-etc-Manhattan,7.0,12293.470000000001,1128,986.5550360998373
45,Tuesday,Airport,8.0,14049.68,1289,1949.9735224228743
45,Tuesday,Battery Park City-Lower Manhattan,4.0,7024.84,644,1451.423919103987
45,Tuesday,Brooklyn Heights-Cobble Hill,2.0,3512.42,322,194.5763291343056
45,Tuesday,Carroll Gardens-Columbia Street-Red Hook,1.0,1756.21,161,157.20793634796792
45,Tuesday,Chinatown,3.0,5268.63,483,711.5329999378131
45,Tuesday,Clinton,8.0,14049.68,1289,2155.9468548556165
45,Tuesday,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1.0,1756.21,161,253.4377902880245
45,Tuesday,East Harlem North,1.0,1756.21,161,188.74352065458095
45,Tuesday,East Harlem South,2.0,3512.42,322,416.1137345917821
45,Tuesday,East Village,11.0,19318.31,1772,1561.285244319999
45,Tuesday,Elmhurst,1.0,1756.21,161,114.67358704052413
45,Tuesday,Fort Greene,1.0,1756.21,161,107.664168530371
45,Tuesday,Gramercy,6.0,10537.26,967,1407.2261245138243
45,Tuesday,Greenpoint,1.0,1756.21,161,157.16242307855703
45,Tuesday,Hudson Yards-Chelsea-Flatiron-Union Square,15.866666666666667,27865.198666666667,2556,3124.2468805100293
45,Tuesday,Jackson Heights,1.0,1756.21,161,134.92280202154387
45,Tuesday,Lenox Hill-Roosevelt Island,10.5,18440.205,1692,1962.462950809484
45,Tuesday,Lincoln Square,12.0,21074.52,1933,1954.298470890329
45,Tuesday,Lower East Side,1.0,1756.21,161,306.54423317033815
45,Tuesday,Midtown-Midtown South,22.5,39514.725,3625,4190.688118651802
45,Tuesday,Morningside Heights,4.0,7024.84,644,630.5563388144553
45,Tuesday,Murray Hill-Kips Bay,13.0,22830.73,2095,2126.691456288618
45,Tuesday,Queensbridge-Ravenswood-Long Island City,3.0,5268.63,483,154.86571904666124
45,Tuesday,SoHo-TriBeCa-Civic Center-Little Italy,15.0,26343.15,2417,2393.958488048118
45,Tuesday,Turtle Bay-East Midtown,17.333333333333332,30440.97333333333,2793,2818.9461635035777
45,Tuesday,Upper East Side-Carnegie Hill,15.5,27221.255,2497,2706.8754845735057
45,Tuesday,Upper West Side,12.0,21074.52,1933,2162.0194820943043
45,Tuesday,West Concourse,1.0,1756.21,161,132.16989286470098
45,Tuesday,West Village,17.333333333333332,30440.97333333333,2793,2530.8115700702056
45,Tuesday,Yorkville,8.0,14049.68,1289,1457.7814770731402
45,Tuesday,park-cemetery-etc-Manhattan,8.0,14049.68,1289,994.6218472748668
45,Wednesday,Airport,10.5,18440.205,1692,1918.969147638445
45,Wednesday,Battery Park City-Lower Manhattan,6.0,10537.26,967,1496.2890508598307
45,Wednesday,Carroll Gardens-Columbia Street-Red Hook,2.0,3512.42,322,212.6545534061401
45,Wednesday,Central Harlem North-Polo Grounds,1.0,1756.21,161,134.9164429800723
45,Wednesday,Central Harlem South,2.0,3512.42,322,219.9932281423577
45,Wednesday,Chinatown,5.0,8781.05,806,934.0727225622588
45,Wednesday,Clinton,10.5,18440.205,1692,2211.323232016829
45,Wednesday,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4.0,7024.84,644,315.07678909061303
45,Wednesday,East New York,1.0,1756.21,161,129.27096190592667
45,Wednesday,East Village,8.333333333333334,14635.083333333334,1343,1616.46430269714
45,Wednesday,East Williamsburg,1.0,1756.21,161,126.46188694249938
45,Wednesday,Flushing,1.0,1756.21,161,131.2373800318504
45,Wednesday,Fort Greene,1.0,1756.21,161,149.12157899076692
45,Wednesday,Gramercy,7.0,12293.470000000001,1128,1494.083144398052
45,Wednesday,Hamilton Heights,1.0,1756.21,161,137.284341724661
45,Wednesday,Hudson Yards-Chelsea-Flatiron-Union Square,19.916666666666668,34977.84916666667,3209,3166.243063518767
45,Wednesday,Hunters Point-Sunnyside-West Maspeth,1.0,1756.21,161,270.5979102365237
45,Wednesday,Lenox Hill-Roosevelt Island,12.833333333333334,22538.028333333335,2068,1983.189414347254
45,Wednesday,Lincoln Square,10.0,17562.1,1611,1988.8279347073285
45,Wednesday,Midtown-Midtown South,29.96666666666667,52627.75966666667,4828,4212.204749485314
45,Wednesday,Morningside Heights,2.0,3512.42,322,647.3152351994064
45,Wednesday,Murray Hill-Kips Bay,12.25,21513.572500000002,1974,2117.2916578273694
45,Wednesday,North Side-South Side,2.0,3512.42,322,287.4093585415769
45,Wednesday,Prospect Heights,1.0,1756.21,161,120.44168507450432
